module	package	prod_classname	prod_status	test_classname	test_status	test_java_path	prod_java_path
core	org.apache.lucene.index	IndexFileNames	IMPLEMENTED				core/src/java/org/apache/lucene/index/IndexFileNames.java
core	org.apache.lucene.index	NumericDocValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/NumericDocValues.java
core	org.apache.lucene.index	OneMergeWrappingMergePolicy	IMPLEMENTED	TestOneMergeWrappingMergePolicy	MISSING	core/src/test/org/apache/lucene/index/TestOneMergeWrappingMergePolicy.java	core/src/java/org/apache/lucene/index/OneMergeWrappingMergePolicy.java
core	org.apache.lucene.index	IndexFormatTooOldException	IMPLEMENTED				core/src/java/org/apache/lucene/index/IndexFormatTooOldException.java
core	org.apache.lucene.index	SingletonSortedSetDocValues	MISSING				core/src/java/org/apache/lucene/index/SingletonSortedSetDocValues.java
core	org.apache.lucene.index	ReadersAndUpdates	MISSING				core/src/java/org/apache/lucene/index/ReadersAndUpdates.java
core	org.apache.lucene.index	PrefixCodedTerms	IMPLEMENTED	TestPrefixCodedTerms	MISSING	core/src/test/org/apache/lucene/index/TestPrefixCodedTerms.java	core/src/java/org/apache/lucene/index/PrefixCodedTerms.java
core	org.apache.lucene.index	OrdTermState	IMPLEMENTED				core/src/java/org/apache/lucene/index/OrdTermState.java
core	org.apache.lucene.index	PostingsEnum	IMPLEMENTED				core/src/java/org/apache/lucene/index/PostingsEnum.java
core	org.apache.lucene.index	DocValuesSkipIndexType	IMPLEMENTED				core/src/java/org/apache/lucene/index/DocValuesSkipIndexType.java
core	org.apache.lucene.index	PendingDeletes	IMPLEMENTED	TestPendingDeletes	MISSING	core/src/test/org/apache/lucene/index/TestPendingDeletes.java	core/src/java/org/apache/lucene/index/PendingDeletes.java
core	org.apache.lucene.index	MultiReader	IMPLEMENTED				core/src/java/org/apache/lucene/index/MultiReader.java
core	org.apache.lucene.index	ReaderManager	IMPLEMENTED				core/src/java/org/apache/lucene/index/ReaderManager.java
core	org.apache.lucene.index	TermVectorsConsumer	MISSING				core/src/java/org/apache/lucene/index/TermVectorsConsumer.java
core	org.apache.lucene.index	KeepLastNCommitsDeletionPolicy	IMPLEMENTED				core/src/java/org/apache/lucene/index/KeepLastNCommitsDeletionPolicy.java
core	org.apache.lucene.index	SegmentCoreReaders	IMPLEMENTED				core/src/java/org/apache/lucene/index/SegmentCoreReaders.java
core	org.apache.lucene.index	SortedSetDocValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/SortedSetDocValues.java
core	org.apache.lucene.index	SegmentWriteState	IMPLEMENTED				core/src/java/org/apache/lucene/index/SegmentWriteState.java
core	org.apache.lucene.index	FreqProxFields	MISSING				core/src/java/org/apache/lucene/index/FreqProxFields.java
core	org.apache.lucene.index	PointValuesWriter	MISSING				core/src/java/org/apache/lucene/index/PointValuesWriter.java
core	org.apache.lucene.index	BaseCompositeReader	IMPLEMENTED				core/src/java/org/apache/lucene/index/BaseCompositeReader.java
core	org.apache.lucene.index	DocumentsWriter	IMPLEMENTED				core/src/java/org/apache/lucene/index/DocumentsWriter.java
core	org.apache.lucene.index	FieldInfo	IMPLEMENTED	TestFieldInfos	MISSING	core/src/test/org/apache/lucene/index/TestFieldInfos.java	core/src/java/org/apache/lucene/index/FieldInfo.java
core	org.apache.lucene.index	SegmentInfos	IMPLEMENTED	TestSegmentInfos	MISSING	core/src/test/org/apache/lucene/index/TestSegmentInfos.java	core/src/java/org/apache/lucene/index/SegmentInfos.java
core	org.apache.lucene.index	SortFieldProvider	STUB				core/src/java/org/apache/lucene/index/SortFieldProvider.java
core	org.apache.lucene.index	IndexSorter	IMPLEMENTED				core/src/java/org/apache/lucene/index/IndexSorter.java
core	org.apache.lucene.index	FreqProxTermsWriter	MISSING				core/src/java/org/apache/lucene/index/FreqProxTermsWriter.java
core	org.apache.lucene.index	NumericDocValuesWriter	MISSING				core/src/java/org/apache/lucene/index/NumericDocValuesWriter.java
core	org.apache.lucene.index	PendingSoftDeletes	MISSING	TestPendingSoftDeletes	MISSING	core/src/test/org/apache/lucene/index/TestPendingSoftDeletes.java	core/src/java/org/apache/lucene/index/PendingSoftDeletes.java
core	org.apache.lucene.index	NumericDocValuesFieldUpdates	MISSING				core/src/java/org/apache/lucene/index/NumericDocValuesFieldUpdates.java
core	org.apache.lucene.index	SegmentMerger	MISSING	TestSegmentMerger	MISSING	core/src/test/org/apache/lucene/index/TestSegmentMerger.java	core/src/java/org/apache/lucene/index/SegmentMerger.java
core	org.apache.lucene.index	FilterSortedSetDocValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/FilterSortedSetDocValues.java
core	org.apache.lucene.index	IndexCommit	IMPLEMENTED	TestIndexCommit	MISSING	core/src/test/org/apache/lucene/index/TestIndexCommit.java	core/src/java/org/apache/lucene/index/IndexCommit.java
core	org.apache.lucene.index	KnnVectorValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/KnnVectorValues.java
core	org.apache.lucene.index	SoftDeletesDirectoryReaderWrapper	IMPLEMENTED	TestSoftDeletesDirectoryReaderWrapper	MISSING	core/src/test/org/apache/lucene/index/TestSoftDeletesDirectoryReaderWrapper.java	core/src/java/org/apache/lucene/index/SoftDeletesDirectoryReaderWrapper.java
core	org.apache.lucene.index	SortedSetDocValuesTermsEnum	MISSING				core/src/java/org/apache/lucene/index/SortedSetDocValuesTermsEnum.java
core	org.apache.lucene.index	MultiBits	IMPLEMENTED				core/src/java/org/apache/lucene/index/MultiBits.java
core	org.apache.lucene.index	FlushPolicy	IMPLEMENTED				core/src/java/org/apache/lucene/index/FlushPolicy.java
core	org.apache.lucene.index	MultiIndexMergeScheduler	MISSING	TestMultiIndexMergeScheduler	MISSING	core/src/test/org/apache/lucene/index/TestMultiIndexMergeScheduler.java	core/src/java/org/apache/lucene/index/MultiIndexMergeScheduler.java
core	org.apache.lucene.index	SegmentInfo	IMPLEMENTED	TestSegmentInfos	MISSING	core/src/test/org/apache/lucene/index/TestSegmentInfos.java	core/src/java/org/apache/lucene/index/SegmentInfo.java
core	org.apache.lucene.index	DocValuesSkipper	IMPLEMENTED				core/src/java/org/apache/lucene/index/DocValuesSkipper.java
core	org.apache.lucene.index	FieldInvertState	IMPLEMENTED	TestFieldInvertState	MISSING	core/src/test/org/apache/lucene/index/TestFieldInvertState.java	core/src/java/org/apache/lucene/index/FieldInvertState.java
core	org.apache.lucene.index	FilteredTermsEnum	IMPLEMENTED				core/src/java/org/apache/lucene/index/FilteredTermsEnum.java
core	org.apache.lucene.index	BinaryDocValuesWriter	MISSING				core/src/java/org/apache/lucene/index/BinaryDocValuesWriter.java
core	org.apache.lucene.index	NoMergePolicy	IMPLEMENTED	TestNoMergePolicy	MISSING	core/src/test/org/apache/lucene/index/TestNoMergePolicy.java	core/src/java/org/apache/lucene/index/NoMergePolicy.java
core	org.apache.lucene.index	SegmentCommitInfo	IMPLEMENTED				core/src/java/org/apache/lucene/index/SegmentCommitInfo.java
core	org.apache.lucene.index	MultiDocValues	IMPLEMENTED	TestMultiDocValues	MISSING	core/src/test/org/apache/lucene/index/TestMultiDocValues.java	core/src/java/org/apache/lucene/index/MultiDocValues.java
core	org.apache.lucene.index	MultiFields	IMPLEMENTED	TestMultiFields	MISSING	core/src/test/org/apache/lucene/index/TestMultiFields.java	core/src/java/org/apache/lucene/index/MultiFields.java
core	org.apache.lucene.index	ExitableDirectoryReader	IMPLEMENTED	TestExitableDirectoryReader	MISSING	core/src/test/org/apache/lucene/index/TestExitableDirectoryReader.java	core/src/java/org/apache/lucene/index/ExitableDirectoryReader.java
core	org.apache.lucene.index	PersistentSnapshotDeletionPolicy	IMPLEMENTED	TestPersistentSnapshotDeletionPolicy	MISSING	core/src/test/org/apache/lucene/index/TestPersistentSnapshotDeletionPolicy.java	core/src/java/org/apache/lucene/index/PersistentSnapshotDeletionPolicy.java
core	org.apache.lucene.index	ParallelPostingsArray	MISSING				core/src/java/org/apache/lucene/index/ParallelPostingsArray.java
core	org.apache.lucene.index	CompositeReader	IMPLEMENTED				core/src/java/org/apache/lucene/index/CompositeReader.java
core	org.apache.lucene.index	KeepOnlyLastCommitDeletionPolicy	IMPLEMENTED				core/src/java/org/apache/lucene/index/KeepOnlyLastCommitDeletionPolicy.java
core	org.apache.lucene.index	FilterNumericDocValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/FilterNumericDocValues.java
core	org.apache.lucene.index	FilterDirectoryReader	IMPLEMENTED	TestFilterDirectoryReader	MISSING	core/src/test/org/apache/lucene/index/TestFilterDirectoryReader.java	core/src/java/org/apache/lucene/index/FilterDirectoryReader.java
core	org.apache.lucene.index	Fields	IMPLEMENTED				core/src/java/org/apache/lucene/index/Fields.java
core	org.apache.lucene.index	UpgradeIndexMergePolicy	IMPLEMENTED	TestUpgradeIndexMergePolicy	MISSING	core/src/test/org/apache/lucene/index/TestUpgradeIndexMergePolicy.java	core/src/java/org/apache/lucene/index/UpgradeIndexMergePolicy.java
core	org.apache.lucene.index	DocsWithFieldSet	IMPLEMENTED	TestDocsWithFieldSet	MISSING	core/src/test/org/apache/lucene/index/TestDocsWithFieldSet.java	core/src/java/org/apache/lucene/index/DocsWithFieldSet.java
core	org.apache.lucene.index	ReaderPool	IMPLEMENTED	TestReaderPool	MISSING	core/src/test/org/apache/lucene/index/TestReaderPool.java	core/src/java/org/apache/lucene/index/ReaderPool.java
core	org.apache.lucene.index	FilterLeafReader	IMPLEMENTED	TestFilterLeafReader	MISSING	core/src/test/org/apache/lucene/index/TestFilterLeafReader.java	core/src/java/org/apache/lucene/index/FilterLeafReader.java
core	org.apache.lucene.index	IndexWriterEventListener	IMPLEMENTED				core/src/java/org/apache/lucene/index/IndexWriterEventListener.java
core	org.apache.lucene.index	ConcurrentMergeScheduler	IMPLEMENTED	TestConcurrentMergeScheduler	MISSING	core/src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java	core/src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java
core	org.apache.lucene.index	TermsHash	MISSING				core/src/java/org/apache/lucene/index/TermsHash.java
core	org.apache.lucene.index	DirectoryReader	IMPLEMENTED	TestDirectoryReader	MISSING	core/src/test/org/apache/lucene/index/TestDirectoryReader.java	core/src/java/org/apache/lucene/index/DirectoryReader.java
core	org.apache.lucene.index	CheckIndex	IMPLEMENTED	TestCheckIndex	MISSING	core/src/test/org/apache/lucene/index/TestCheckIndex.java	core/src/java/org/apache/lucene/index/CheckIndex.java
core	org.apache.lucene.index	IndexingChain	MISSING				core/src/java/org/apache/lucene/index/IndexingChain.java
core	org.apache.lucene.index	TermVectorsConsumerPerField	MISSING				core/src/java/org/apache/lucene/index/TermVectorsConsumerPerField.java
core	org.apache.lucene.index	StoredFieldsConsumer	MISSING	TestStoredFieldsConsumer	MISSING	core/src/test/org/apache/lucene/index/TestStoredFieldsConsumer.java	core/src/java/org/apache/lucene/index/StoredFieldsConsumer.java
core	org.apache.lucene.index	DocValuesLeafReader	MISSING				core/src/java/org/apache/lucene/index/DocValuesLeafReader.java
core	org.apache.lucene.index	SortedDocValues	IMPLEMENTED				core/src/java/org/apache/lucene/index/SortedDocValues.java
core	org.apache.lucene.index	Sorter	IMPLEMENTED				core/src/java/org/apache/lucene/index/Sorter.java
core	org.apache.lucene.index	IndexReaderContext	IMPLEMENTED				core/src/java/org/apache/lucene/index/IndexReaderContext.java
core	org.apache.lucene.index	DocValuesIterator	MISSING				core/src/java/org/apache/lucene/index/DocValuesIterator.java
core	org.apache.lucene.index	DocumentsWriterDeleteQueue	MISSING	TestDocumentsWriterDeleteQueue	MISSING	core/src/test/org/apache/lucene/index/TestDocumentsWriterDeleteQueue.java	core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java
core	org.apache.lucene.analysis.standard	StandardAnalyzer	IMPLEMENTED	TestStandardAnalyzer	MISSING	core/src/test/org/apache/lucene/analysis/standard/TestStandardAnalyzer.java	core/src/java/org/apache/lucene/analysis/standard/StandardAnalyzer.java
core	org.apache.lucene.analysis.standard	StandardTokenizer	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java
core	org.apache.lucene.analysis.standard	StandardTokenizerFactory	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/standard/StandardTokenizerFactory.java
core	org.apache.lucene.analysis.standard	StandardTokenizerImpl	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java
core	org.apache.lucene.analysis	GraphTokenFilter	IMPLEMENTED	TestGraphTokenFilter	MISSING	core/src/test/org/apache/lucene/analysis/TestGraphTokenFilter.java	core/src/java/org/apache/lucene/analysis/GraphTokenFilter.java
core	org.apache.lucene.analysis	FilteringTokenFilter	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/FilteringTokenFilter.java
core	org.apache.lucene.analysis	LowerCaseFilter	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/LowerCaseFilter.java
core	org.apache.lucene.analysis	TokenizerFactory	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/TokenizerFactory.java
core	org.apache.lucene.analysis	CharFilterFactory	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/CharFilterFactory.java
core	org.apache.lucene.analysis	Tokenizer	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/Tokenizer.java
core	org.apache.lucene.analysis	WordlistLoader	IMPLEMENTED	TestWordlistLoader	MISSING	core/src/test/org/apache/lucene/analysis/TestWordlistLoader.java	core/src/java/org/apache/lucene/analysis/WordlistLoader.java
core	org.apache.lucene.analysis	CachingTokenFilter	IMPLEMENTED	TestCachingTokenFilter	MISSING	core/src/test/org/apache/lucene/analysis/TestCachingTokenFilter.java	core/src/java/org/apache/lucene/analysis/CachingTokenFilter.java
core	org.apache.lucene.analysis	AnalyzerWrapper	IMPLEMENTED	TestAnalyzerWrapper	MISSING	core/src/test/org/apache/lucene/analysis/TestAnalyzerWrapper.java	core/src/java/org/apache/lucene/analysis/AnalyzerWrapper.java
core	org.apache.lucene.analysis	CharFilter	IMPLEMENTED	TestCharFilter	MISSING	core/src/test/org/apache/lucene/analysis/TestCharFilter.java	core/src/java/org/apache/lucene/analysis/CharFilter.java
core	org.apache.lucene.analysis	CharArrayMap	IMPLEMENTED	TestCharArrayMap	MISSING	core/src/test/org/apache/lucene/analysis/TestCharArrayMap.java	core/src/java/org/apache/lucene/analysis/CharArrayMap.java
core	org.apache.lucene.analysis	AbstractAnalysisFactory	MISSING	TestAbstractAnalysisFactory	MISSING	core/src/test/org/apache/lucene/analysis/TestAbstractAnalysisFactory.java	core/src/java/org/apache/lucene/analysis/AbstractAnalysisFactory.java
core	org.apache.lucene.analysis	AnalysisSPILoader	MISSING	TestAnalysisSPILoader	MISSING	core/src/test/org/apache/lucene/analysis/TestAnalysisSPILoader.java	core/src/java/org/apache/lucene/analysis/AnalysisSPILoader.java
core	org.apache.lucene.analysis	CharArraySet	IMPLEMENTED	TestCharArraySet	MISSING	core/src/test/org/apache/lucene/analysis/TestCharArraySet.java	core/src/java/org/apache/lucene/analysis/CharArraySet.java
core	org.apache.lucene.analysis	CharacterUtils	IMPLEMENTED	TestCharacterUtils	MISSING	core/src/test/org/apache/lucene/analysis/TestCharacterUtils.java	core/src/java/org/apache/lucene/analysis/CharacterUtils.java
core	org.apache.lucene.analysis	TokenStream	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/TokenStream.java
core	org.apache.lucene.analysis	DelegatingAnalyzerWrapper	IMPLEMENTED	TestDelegatingAnalyzerWrapper	MISSING	core/src/test/org/apache/lucene/analysis/TestDelegatingAnalyzerWrapper.java	core/src/java/org/apache/lucene/analysis/DelegatingAnalyzerWrapper.java
core	org.apache.lucene.analysis	StopwordAnalyzerBase	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/StopwordAnalyzerBase.java
core	org.apache.lucene.analysis	AutomatonToTokenStream	IMPLEMENTED	TestAutomatonToTokenStream	MISSING	core/src/test/org/apache/lucene/analysis/TestAutomatonToTokenStream.java	core/src/java/org/apache/lucene/analysis/AutomatonToTokenStream.java
core	org.apache.lucene.analysis	StopFilter	IMPLEMENTED	TestStopFilter	MISSING	core/src/test/org/apache/lucene/analysis/TestStopFilter.java	core/src/java/org/apache/lucene/analysis/StopFilter.java
core	org.apache.lucene.analysis	Analyzer	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/Analyzer.java
core	org.apache.lucene.analysis	TokenFilterFactory	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/TokenFilterFactory.java
core	org.apache.lucene.analysis.tokenattributes	BytesTermAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/BytesTermAttribute.java
core	org.apache.lucene.analysis.tokenattributes	PositionLengthAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/PositionLengthAttribute.java
core	org.apache.lucene.analysis.tokenattributes	PayloadAttributeImpl	MISSING				core/src/java/org/apache/lucene/analysis/tokenattributes/PayloadAttributeImpl.java
core	org.apache.lucene.analysis.tokenattributes	CharTermAttributeImpl	MISSING	TestCharTermAttributeImpl	MISSING	core/src/test/org/apache/lucene/analysis/tokenattributes/TestCharTermAttributeImpl.java	core/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java
core	org.apache.lucene.analysis.tokenattributes	SentenceAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/SentenceAttribute.java
core	org.apache.lucene.analysis.tokenattributes	BytesTermAttributeImpl	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/BytesTermAttributeImpl.java
core	org.apache.lucene.analysis.tokenattributes	TermToBytesRefAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/TermToBytesRefAttribute.java
core	org.apache.lucene.analysis.tokenattributes	PositionLengthAttributeImpl	MISSING				core/src/java/org/apache/lucene/analysis/tokenattributes/PositionLengthAttributeImpl.java
core	org.apache.lucene.analysis.tokenattributes	PayloadAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/PayloadAttribute.java
core	org.apache.lucene.analysis.tokenattributes	FlagsAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/FlagsAttribute.java
core	org.apache.lucene.analysis.tokenattributes	PositionIncrementAttribute	IMPLEMENTED				core/src/java/org/apache/lucene/analysis/tokenattributes/PositionIncrementAttribute.java
