module	kind	java_path	package	classname	fqdn	java_loc	go_basename_guess	go_match_path	status	go_loc	go_stub_score
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/StemmerOverrideFilter.java	org.apache.lucene.analysis.miscellaneous	StemmerOverrideFilter	org.apache.lucene.analysis.miscellaneous.StemmerOverrideFilter	229	stemmer_override_filter	analysis/miscellaneous/miscellaneous_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/WordDelimiterIterator.java	org.apache.lucene.analysis.miscellaneous	WordDelimiterIterator	org.apache.lucene.analysis.miscellaneous.WordDelimiterIterator	401	word_delimiter_iterator	analysis/word_delimiter_iterator.go	IMPLEMENTED	413	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/TypeAsSynonymFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TypeAsSynonymFilterFactory	org.apache.lucene.analysis.miscellaneous.TypeAsSynonymFilterFactory	76	type_as_synonym_filter_factory	analysis/misc_filters.go	IMPLEMENTED	463	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/LimitTokenPositionFilterFactory.java	org.apache.lucene.analysis.miscellaneous	LimitTokenPositionFilterFactory	org.apache.lucene.analysis.miscellaneous.LimitTokenPositionFilterFactory	69	limit_token_position_filter_factory	analysis/limit_token_position_filter.go	IMPLEMENTED	96	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/ASCIIFoldingFilterFactory.java	org.apache.lucene.analysis.miscellaneous	ASCIIFoldingFilterFactory	org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilterFactory	73	ascii_folding_filter_factory	analysis/misc_filters2.go	IMPLEMENTED	656	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/ScandinavianNormalizationFilterFactory.java	org.apache.lucene.analysis.miscellaneous	ScandinavianNormalizationFilterFactory	org.apache.lucene.analysis.miscellaneous.ScandinavianNormalizationFilterFactory	63	scandinavian_normalization_filter_factory	analysis/scandinavian_normalizer.go	IMPLEMENTED	364	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/CapitalizationFilter.java	org.apache.lucene.analysis.miscellaneous	CapitalizationFilter	org.apache.lucene.analysis.miscellaneous.CapitalizationFilter	197	capitalization_filter	analysis/misc_filters2.go	IMPLEMENTED	656	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/TrimFilterFactory.java	org.apache.lucene.analysis.miscellaneous	TrimFilterFactory	org.apache.lucene.analysis.miscellaneous.TrimFilterFactory	65	trim_filter_factory	analysis/trim_filter.go	IMPLEMENTED	79	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/HyphenatedWordsFilter.java	org.apache.lucene.analysis.miscellaneous	HyphenatedWordsFilter	org.apache.lucene.analysis.miscellaneous.HyphenatedWordsFilter	138	hyphenated_words_filter	analysis/misc_filters2.go	IMPLEMENTED	656	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/KeywordRepeatFilterFactory.java	org.apache.lucene.analysis.miscellaneous	KeywordRepeatFilterFactory	org.apache.lucene.analysis.miscellaneous.KeywordRepeatFilterFactory	55	keyword_repeat_filter_factory	analysis/keyword_repeat_filter.go	IMPLEMENTED	115	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/ScandinavianFoldingFilterFactory.java	org.apache.lucene.analysis.miscellaneous	ScandinavianFoldingFilterFactory	org.apache.lucene.analysis.miscellaneous.ScandinavianFoldingFilterFactory	63	scandinavian_folding_filter_factory	analysis/scandinavian_normalizer.go	IMPLEMENTED	364	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/DelimitedTermFrequencyTokenFilter.java	org.apache.lucene.analysis.miscellaneous	DelimitedTermFrequencyTokenFilter	org.apache.lucene.analysis.miscellaneous.DelimitedTermFrequencyTokenFilter	75	delimited_term_frequency_token_filter	analysis/misc_filters2.go	IMPLEMENTED	656	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/ConditionalTokenFilter.java	org.apache.lucene.analysis.miscellaneous	ConditionalTokenFilter	org.apache.lucene.analysis.miscellaneous.ConditionalTokenFilter	231	conditional_token_filter	analysis/misc_filters3.go	IMPLEMENTED	311	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/KeepWordFilter.java	org.apache.lucene.analysis.miscellaneous	KeepWordFilter	org.apache.lucene.analysis.miscellaneous.KeepWordFilter	53	keep_word_filter	analysis/keep_word_filter.go	IMPLEMENTED	94	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/th/ThaiTokenizerFactory.java	org.apache.lucene.analysis.th	ThaiTokenizerFactory	org.apache.lucene.analysis.th.ThaiTokenizerFactory	59	thai_tokenizer_factory	analysis/th/th_deferred.go	STUB	19	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/th/ThaiTokenizer.java	org.apache.lucene.analysis.th	ThaiTokenizer	org.apache.lucene.analysis.th.ThaiTokenizer	111	thai_tokenizer	analysis/th/th_deferred.go	STUB	19	7
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/th/ThaiAnalyzer.java	org.apache.lucene.analysis.th	ThaiAnalyzer	org.apache.lucene.analysis.th.ThaiAnalyzer	116	thai_analyzer	analysis/thai_analyzer.go	IMPLEMENTED	143	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/ViterbiNBest.java	org.apache.lucene.analysis.morph	ViterbiNBest	org.apache.lucene.analysis.morph.ViterbiNBest	629	viterbi_n_best	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/ConnectionCosts.java	org.apache.lucene.analysis.morph	ConnectionCosts	org.apache.lucene.analysis.morph.ConnectionCosts	66	connection_costs	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/CharacterDefinitionWriter.java	org.apache.lucene.analysis.morph	CharacterDefinitionWriter	org.apache.lucene.analysis.morph.CharacterDefinitionWriter	97	character_definition_writer	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/TokenInfoFST.java	org.apache.lucene.analysis.morph	TokenInfoFST	org.apache.lucene.analysis.morph.TokenInfoFST	91	token_info_fst	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/BinaryDictionary.java	org.apache.lucene.analysis.morph	BinaryDictionary	org.apache.lucene.analysis.morph.BinaryDictionary	100	binary_dictionary	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/Dictionary.java	org.apache.lucene.analysis.morph	Dictionary	org.apache.lucene.analysis.morph.Dictionary	49	dictionary	suggest/spell/dictionary.go	IMPLEMENTED	125	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/Viterbi.java	org.apache.lucene.analysis.morph	Viterbi	org.apache.lucene.analysis.morph.Viterbi	815	viterbi	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/DictionaryEntryWriter.java	org.apache.lucene.analysis.morph	DictionaryEntryWriter	org.apache.lucene.analysis.morph.DictionaryEntryWriter	79	dictionary_entry_writer	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/GraphvizFormatter.java	org.apache.lucene.analysis.morph	GraphvizFormatter	org.apache.lucene.analysis.morph.GraphvizFormatter	196	graphviz_formatter	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/BinaryDictionaryWriter.java	org.apache.lucene.analysis.morph	BinaryDictionaryWriter	org.apache.lucene.analysis.morph.BinaryDictionaryWriter	148	binary_dictionary_writer	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/CharacterDefinition.java	org.apache.lucene.analysis.morph	CharacterDefinition	org.apache.lucene.analysis.morph.CharacterDefinition	73	character_definition	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/Token.java	org.apache.lucene.analysis.morph	Token	org.apache.lucene.analysis.morph.Token	108	token	queryparser/surround/token.go	IMPLEMENTED	32	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/MorphData.java	org.apache.lucene.analysis.morph	MorphData	org.apache.lucene.analysis.morph.MorphData	41	morph_data	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/TokenType.java	org.apache.lucene.analysis.morph	TokenType	org.apache.lucene.analysis.morph.TokenType	28	token_type	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/morph/ConnectionCostsWriter.java	org.apache.lucene.analysis.morph	ConnectionCostsWriter	org.apache.lucene.analysis.morph.ConnectionCostsWriter	75	connection_costs_writer	analysis/morph/morph_deferred.go	STUB	97	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishLowerCaseFilter.java	org.apache.lucene.analysis.ga	IrishLowerCaseFilter	org.apache.lucene.analysis.ga.IrishLowerCaseFilter	81	irish_lower_case_filter	analysis/irish_lower_case_filter.go	IMPLEMENTED	103	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishLowerCaseFilterFactory.java	org.apache.lucene.analysis.ga	IrishLowerCaseFilterFactory	org.apache.lucene.analysis.ga.IrishLowerCaseFilterFactory	65	irish_lower_case_filter_factory	analysis/irish_lower_case_filter.go	IMPLEMENTED	103	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/ga/IrishAnalyzer.java	org.apache.lucene.analysis.ga	IrishAnalyzer	org.apache.lucene.analysis.ga.IrishAnalyzer	143	irish_analyzer	analysis/ga/ga_deferred.go	STUB	13	7
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/boost/DelimitedBoostTokenFilter.java	org.apache.lucene.analysis.boost	DelimitedBoostTokenFilter	org.apache.lucene.analysis.boost.DelimitedBoostTokenFilter	64	delimited_boost_token_filter	analysis/delimited_boost_token_filter.go	IMPLEMENTED	103	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/boost/DelimitedBoostTokenFilterFactory.java	org.apache.lucene.analysis.boost	DelimitedBoostTokenFilterFactory	org.apache.lucene.analysis.boost.DelimitedBoostTokenFilterFactory	64	delimited_boost_token_filter_factory	analysis/delimited_boost_token_filter.go	IMPLEMENTED	103	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/nl/DutchAnalyzer.java	org.apache.lucene.analysis.nl	DutchAnalyzer	org.apache.lucene.analysis.nl.DutchAnalyzer	164	dutch_analyzer	analysis/dutch_analyzer.go	IMPLEMENTED	160	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemmer.java	org.apache.lucene.analysis.hu	HungarianLightStemmer	org.apache.lucene.analysis.hu.HungarianLightStemmer	243	hungarian_light_stemmer	analysis/hungarian_analyzer.go	IMPLEMENTED	231	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilter.java	org.apache.lucene.analysis.hu	HungarianLightStemFilter	org.apache.lucene.analysis.hu.HungarianLightStemFilter	54	hungarian_light_stem_filter	analysis/hungarian_analyzer.go	IMPLEMENTED	231	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianLightStemFilterFactory.java	org.apache.lucene.analysis.hu	HungarianLightStemFilterFactory	org.apache.lucene.analysis.hu.HungarianLightStemFilterFactory	60	hungarian_light_stem_filter_factory	analysis/hungarian_analyzer.go	IMPLEMENTED	231	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/hu/HungarianAnalyzer.java	org.apache.lucene.analysis.hu	HungarianAnalyzer	org.apache.lucene.analysis.hu.HungarianAnalyzer	126	hungarian_analyzer	analysis/hungarian_analyzer.go	IMPLEMENTED	231	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilterFactory.java	org.apache.lucene.analysis.compound	DictionaryCompoundWordTokenFilterFactory	org.apache.lucene.analysis.compound.DictionaryCompoundWordTokenFilterFactory	98	dictionary_compound_word_token_filter_factory	analysis/compound/compound_deferred.go	STUB	47	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java	org.apache.lucene.analysis.compound	CompoundWordTokenFilterBase	org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase	159	compound_word_token_filter_base	analysis/compound/compound_deferred.go	STUB	47	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter.java	org.apache.lucene.analysis.compound	DictionaryCompoundWordTokenFilter	org.apache.lucene.analysis.compound.DictionaryCompoundWordTokenFilter	136	dictionary_compound_word_token_filter	analysis/compound/compound_deferred.go	STUB	47	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilterFactory.java	org.apache.lucene.analysis.compound	HyphenationCompoundWordTokenFilterFactory	org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilterFactory	138	hyphenation_compound_word_token_filter_factory	analysis/compound/compound_deferred.go	STUB	47	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.java	org.apache.lucene.analysis.compound.hyphenation	PatternParser	org.apache.lucene.analysis.compound.hyphenation.PatternParser	344	pattern_parser	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/HyphenationTree.java	org.apache.lucene.analysis.compound.hyphenation	HyphenationTree	org.apache.lucene.analysis.compound.hyphenation.HyphenationTree	425	hyphenation_tree	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector.java	org.apache.lucene.analysis.compound.hyphenation	ByteVector	org.apache.lucene.analysis.compound.hyphenation.ByteVector	110	byte_vector	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphenation.java	org.apache.lucene.analysis.compound.hyphenation	Hyphenation	org.apache.lucene.analysis.compound.hyphenation.Hyphenation	47	hyphenation	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/Hyphen.java	org.apache.lucene.analysis.compound.hyphenation	Hyphen	org.apache.lucene.analysis.compound.hyphenation.Hyphen	63	hyphen	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/TernaryTree.java	org.apache.lucene.analysis.compound.hyphenation	TernaryTree	org.apache.lucene.analysis.compound.hyphenation.TernaryTree	625	ternary_tree	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/CharVector.java	org.apache.lucene.analysis.compound.hyphenation	CharVector	org.apache.lucene.analysis.compound.hyphenation.CharVector	121	char_vector	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternConsumer.java	org.apache.lucene.analysis.compound.hyphenation	PatternConsumer	org.apache.lucene.analysis.compound.hyphenation.PatternConsumer	51	pattern_consumer	analysis/compound/hyphenation/hyphenation_deferred.go	STUB	55	5
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java	org.apache.lucene.analysis.compound	HyphenationCompoundWordTokenFilter	org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilter	254	hyphenation_compound_word_token_filter	analysis/compound/compound_deferred.go	STUB	47	6
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemFilter.java	org.apache.lucene.analysis.id	IndonesianStemFilter	org.apache.lucene.analysis.id.IndonesianStemFilter	60	indonesian_stem_filter	analysis/indonesian_stemmer.go	IMPLEMENTED	343	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemFilterFactory.java	org.apache.lucene.analysis.id	IndonesianStemFilterFactory	org.apache.lucene.analysis.id.IndonesianStemFilterFactory	63	indonesian_stem_filter_factory	analysis/indonesian_stemmer.go	IMPLEMENTED	343	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianStemmer.java	org.apache.lucene.analysis.id	IndonesianStemmer	org.apache.lucene.analysis.id.IndonesianStemmer	270	indonesian_stemmer	analysis/indonesian_stemmer.go	IMPLEMENTED	343	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/id/IndonesianAnalyzer.java	org.apache.lucene.analysis.id	IndonesianAnalyzer	org.apache.lucene.analysis.id.IndonesianAnalyzer	126	indonesian_analyzer	analysis/indonesian_analyzer.go	IMPLEMENTED	193	0
analysis/common	prod	analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicNormalizationFilter.java	org.apache.lucene.analysis.ar	ArabicNormalizationFilter	org.apache.lucene.analysis.ar.ArabicNormalizationFilter	42	arabic_normalization_filter	analysis/arabic_normalizer.go	IMPLEMENTED	173	0
